tile_id,i,j,lon,lat
311,230.5000,70.5000,-125.7280,49.6947
312,230.5000,60.5000,-125.7223,49.3327
312,240.5000,60.5000,-125.1668,49.3350
312,230.5000,70.5000,-125.7280,49.6947
312,240.5000,70.5000,-125.1680,49.6971
313,240.5000,60.5000,-125.1668,49.3350
313,250.5000,60.5000,-124.6113,49.3345
313,240.5000,70.5000,-125.1680,49.6971
313,250.5000,70.5000,-124.6080,49.6965
314,250.5000,60.5000,-124.6113,49.3345
314,260.5000,60.5000,-124.0560,49.3310
314,250.5000,70.5000,-124.6080,49.6965
314,260.5000,70.5000,-124.0485,49.6930
315,260.5000,60.5000,-124.0560,49.3310
315,270.5000,60.5000,-123.5007,49.3246
315,260.5000,70.5000,-124.0485,49.6930
315,270.5000,70.5000,-123.4885,49.6866
316,270.5000,60.5000,-123.5007,49.3246
316,280.5000,60.5000,-122.9458,49.3154
316,270.5000,70.5000,-123.4885,49.6866
316,280.5000,70.5000,-122.9290,49.6773
317,280.5000,60.5000,-122.9458,49.3154
317,290.5000,60.5000,-122.3910,49.3033
317,280.5000,70.5000,-122.9290,49.6773
317,290.5000,70.5000,-122.3700,49.6651
318,290.5000,60.5000,-122.3910,49.3033
318,300.5000,60.5000,-121.8363,49.2883
318,290.5000,70.5000,-122.3700,49.6651
318,300.5000,70.5000,-121.8110,49.6500
319,300.5000,60.5000,-121.8363,49.2883
319,310.5000,60.5000,-121.2825,49.2705
319,300.5000,70.5000,-121.8110,49.6500
319,310.5000,70.5000,-121.2525,49.6319
320,310.5000,60.5000,-121.2825,49.2705
320,320.5000,60.5000,-120.7288,49.2498
320,310.5000,70.5000,-121.2525,49.6319
320,320.5000,70.5000,-120.6945,49.6110
321,320.5000,60.5000,-120.7288,49.2498
321,330.5000,60.5000,-120.1758,49.2261
321,320.5000,70.5000,-120.6945,49.6110
321,330.5000,70.5000,-120.1370,49.5872
322,330.5000,60.5000,-120.1758,49.2261
322,340.5000,60.5000,-119.6235,49.1996
322,330.5000,70.5000,-120.1370,49.5872
322,340.5000,70.5000,-119.5803,49.5606
323,340.5000,60.5000,-119.6235,49.1996
323,350.5000,60.5000,-119.0718,49.1703
323,340.5000,70.5000,-119.5803,49.5606
323,350.5000,70.5000,-119.0242,49.5310
324,350.5000,60.5000,-119.0718,49.1703
324,360.5000,60.5000,-118.5210,49.1382
324,350.5000,70.5000,-119.0242,49.5310
324,360.5000,70.5000,-118.4688,49.4985
325,360.5000,60.5000,-118.5210,49.1382
325,370.5000,60.5000,-117.9705,49.1032
325,360.5000,70.5000,-118.4688,49.4985
325,370.5000,70.5000,-117.9143,49.4632
326,370.5000,60.5000,-117.9705,49.1032
326,380.5000,60.5000,-117.4215,49.0653
326,370.5000,70.5000,-117.9143,49.4632
326,380.5000,70.5000,-117.3605,49.4250
327,380.5000,60.5000,-117.4215,49.0653
327,390.5000,60.5000,-116.8727,49.0247
327,380.5000,70.5000,-117.3605,49.4250
327,390.5000,70.5000,-116.8080,49.3840
328,390.5000,60.5000,-116.8727,49.0247
328,400.5000,60.5000,-116.3252,48.9811
328,390.5000,70.5000,-116.8080,49.3840
328,400.5000,70.5000,-116.2562,49.3401
329,400.5000,60.5000,-116.3252,48.9811
329,410.5000,60.5000,-115.7790,48.9348
329,400.5000,70.5000,-116.2562,49.3401
329,410.5000,70.5000,-115.7060,49.2934
330,410.5000,60.5000,-115.7790,48.9348
330,420.5000,60.5000,-115.2340,48.8857
330,410.5000,70.5000,-115.7060,49.2934
330,420.5000,70.5000,-115.1565,49.2439
331,420.5000,60.5000,-115.2340,48.8857
331,430.5000,60.5000,-114.6900,48.8338
331,420.5000,70.5000,-115.1565,49.2439
331,430.5000,70.5000,-114.6085,49.1915
332,430.5000,60.5000,-114.6900,48.8338
332,440.5000,60.5000,-114.1472,48.7791
332,430.5000,70.5000,-114.6085,49.1915
332,440.5000,70.5000,-114.0617,49.1364
333,440.5000,60.5000,-114.1472,48.7791
333,450.5000,60.5000,-113.6058,48.7217
333,440.5000,70.5000,-114.0617,49.1364
333,450.5000,70.5000,-113.5160,49.0784
334,450.5000,60.5000,-113.6058,48.7217
334,460.5000,60.5000,-113.0660,48.6614
334,450.5000,70.5000,-113.5160,49.0784
334,460.5000,70.5000,-112.9720,49.0177
335,460.5000,60.5000,-113.0660,48.6614
335,470.0000,60.5000,-112.5540,48.6016
335,460.5000,70.5000,-112.9720,49.0177
335,470.0000,70.5000,-112.4565,48.9574
352,160.6667,70.6667,-129.6313,49.6035
352,151.0000,71.0000,-130.1710,49.5910
352,151.0000,80.5000,-130.2110,49.9340
352,160.5000,80.5000,-129.6775,49.9584
353,160.6667,70.6667,-129.6313,49.6035
353,170.5000,70.5000,-129.0825,49.6197
353,160.5000,80.5000,-129.6775,49.9584
353,170.5000,80.5000,-129.1155,49.9813
354,170.5000,70.5000,-129.0825,49.6197
354,180.5000,70.5000,-128.5245,49.6395
354,170.5000,80.5000,-129.1155,49.9813
354,180.5000,80.5000,-128.5525,50.0012
355,180.5000,70.5000,-128.5245,49.6395
355,190.5000,70.5000,-127.9655,49.6563
355,180.5000,80.5000,-128.5525,50.0012
355,190.5000,80.5000,-127.9895,50.0182
356,190.5000,70.5000,-127.9655,49.6563
356,200.5000,70.5000,-127.4063,49.6703
356,190.5000,80.5000,-127.9895,50.0182
356,200.5000,80.5000,-127.4260,50.0323
357,200.5000,70.5000,-127.4063,49.6703
357,210.5000,70.5000,-126.8470,49.6813
357,200.5000,80.5000,-127.4260,50.0323
357,210.5000,80.5000,-126.8623,50.0435
358,210.5000,70.5000,-126.8470,49.6813
358,220.5000,70.5000,-126.2875,49.6895
358,210.5000,80.5000,-126.8623,50.0435
358,220.5000,80.5000,-126.2980,50.0517
359,220.5000,70.5000,-126.2875,49.6895
359,230.5000,70.5000,-125.7280,49.6947
359,220.5000,80.5000,-126.2980,50.0517
359,230.5000,80.5000,-125.7338,50.0570
360,230.5000,70.5000,-125.7280,49.6947
360,240.5000,70.5000,-125.1680,49.6971
360,230.5000,80.5000,-125.7338,50.0570
360,240.5000,80.5000,-125.1693,50.0593
361,240.5000,70.5000,-125.1680,49.6971
361,250.5000,70.5000,-124.6080,49.6965
361,240.5000,80.5000,-125.1693,50.0593
361,250.5000,80.5000,-124.6050,50.0587
362,250.5000,70.5000,-124.6080,49.6965
362,260.5000,70.5000,-124.0485,49.6930
362,250.5000,80.5000,-124.6050,50.0587
362,260.5000,80.5000,-124.0405,50.0552
363,260.5000,70.5000,-124.0485,49.6930
363,270.5000,70.5000,-123.4885,49.6866
363,260.5000,80.5000,-124.0405,50.0552
363,270.5000,80.5000,-123.4765,50.0487
364,270.5000,70.5000,-123.4885,49.6866
364,280.5000,70.5000,-122.9290,49.6773
364,270.5000,80.5000,-123.4765,50.0487
364,280.5000,80.5000,-122.9123,50.0393
365,280.5000,70.5000,-122.9290,49.6773
365,290.5000,70.5000,-122.3700,49.6651
365,280.5000,80.5000,-122.9123,50.0393
365,290.5000,80.5000,-122.3488,50.0270
366,290.5000,70.5000,-122.3700,49.6651
366,300.5000,70.5000,-121.8110,49.6500
366,290.5000,80.5000,-122.3488,50.0270
366,300.5000,80.5000,-121.7852,50.0117
367,300.5000,70.5000,-121.8110,49.6500
367,310.5000,70.5000,-121.2525,49.6319
367,300.5000,80.5000,-121.7852,50.0117
367,310.5000,80.5000,-121.2225,49.9936
368,310.5000,70.5000,-121.2525,49.6319
368,320.5000,70.5000,-120.6945,49.6110
368,310.5000,80.5000,-121.2225,49.9936
368,320.5000,80.5000,-120.6598,49.9725
369,320.5000,70.5000,-120.6945,49.6110
369,330.5000,70.5000,-120.1370,49.5872
369,320.5000,80.5000,-120.6598,49.9725
369,330.5000,80.5000,-120.0980,49.9485
370,330.5000,70.5000,-120.1370,49.5872
370,340.5000,70.5000,-119.5803,49.5606
370,330.5000,80.5000,-120.0980,49.9485
370,340.5000,80.5000,-119.5365,49.9216
371,340.5000,70.5000,-119.5803,49.5606
371,350.5000,70.5000,-119.0242,49.5310
371,340.5000,80.5000,-119.5365,49.9216
371,350.5000,80.5000,-118.9760,49.8918
372,350.5000,70.5000,-119.0242,49.5310
372,360.5000,70.5000,-118.4688,49.4985
372,350.5000,80.5000,-118.9760,49.8918
372,360.5000,80.5000,-118.4165,49.8590
373,360.5000,70.5000,-118.4688,49.4985
373,370.5000,70.5000,-117.9143,49.4632
373,360.5000,80.5000,-118.4165,49.8590
373,370.5000,80.5000,-117.8572,49.8235
374,370.5000,70.5000,-117.9143,49.4632
374,380.5000,70.5000,-117.3605,49.4250
374,370.5000,80.5000,-117.8572,49.8235
374,380.5000,80.5000,-117.2993,49.7849
375,380.5000,70.5000,-117.3605,49.4250
375,390.5000,70.5000,-116.8080,49.3840
375,380.5000,80.5000,-117.2993,49.7849
375,390.5000,80.5000,-116.7422,49.7435
376,390.5000,70.5000,-116.8080,49.3840
376,400.5000,70.5000,-116.2562,49.3401
376,390.5000,80.5000,-116.7422,49.7435
376,400.5000,80.5000,-116.1865,49.6993
377,400.5000,70.5000,-116.2562,49.3401
377,410.5000,70.5000,-115.7060,49.2934
377,400.5000,80.5000,-116.1865,49.6993
377,410.5000,80.5000,-115.6315,49.6522
378,410.5000,70.5000,-115.7060,49.2934
378,420.5000,70.5000,-115.1565,49.2439
378,410.5000,80.5000,-115.6315,49.6522
378,420.5000,80.5000,-115.0777,49.6022
379,420.5000,70.5000,-115.1565,49.2439
379,430.5000,70.5000,-114.6085,49.1915
379,420.5000,80.5000,-115.0777,49.6022
379,430.5000,80.5000,-114.5255,49.5494
380,430.5000,70.5000,-114.6085,49.1915
380,440.5000,70.5000,-114.0617,49.1364
380,430.5000,80.5000,-114.5255,49.5494
380,440.5000,80.5000,-113.9742,49.4938
381,440.5000,70.5000,-114.0617,49.1364
381,450.5000,70.5000,-113.5160,49.0784
381,440.5000,80.5000,-113.9742,49.4938
381,450.5000,80.5000,-113.4250,49.4353
382,450.5000,70.5000,-113.5160,49.0784
382,460.5000,70.5000,-112.9720,49.0177
382,450.5000,80.5000,-113.4250,49.4353
382,460.5000,80.5000,-112.8765,49.3741
383,460.5000,70.5000,-112.9720,49.0177
383,470.0000,70.5000,-112.4565,48.9574
383,460.5000,80.5000,-112.8765,49.3741
383,470.0000,80.5000,-112.3570,49.3133
400,151.0000,80.5000,-130.2110,49.9340
400,160.5000,80.5000,-129.6775,49.9584
400,150.6667,90.6667,-130.2727,50.3005
400,160.5000,90.5000,-129.7155,50.3200
401,160.5000,80.5000,-129.6775,49.9584
401,170.5000,80.5000,-129.1155,49.9813
401,160.5000,90.5000,-129.7155,50.3200
401,170.5000,90.5000,-129.1490,50.3430
402,170.5000,80.5000,-129.1155,49.9813
402,180.5000,80.5000,-128.5525,50.0012
402,170.5000,90.5000,-129.1490,50.3430
402,180.5000,90.5000,-128.5817,50.3632
403,180.5000,80.5000,-128.5525,50.0012
403,190.5000,80.5000,-127.9895,50.0182
403,180.5000,90.5000,-128.5817,50.3632
403,190.5000,90.5000,-128.0140,50.3803
404,190.5000,80.5000,-127.9895,50.0182
404,200.5000,80.5000,-127.4260,50.0323
404,190.5000,90.5000,-128.0140,50.3803
404,200.5000,90.5000,-127.4455,50.3945
405,200.5000,80.5000,-127.4260,50.0323
405,210.5000,80.5000,-126.8623,50.0435
405,200.5000,90.5000,-127.4455,50.3945
405,210.5000,90.5000,-126.8775,50.4057
406,210.5000,80.5000,-126.8623,50.0435
406,220.5000,80.5000,-126.2980,50.0517
406,210.5000,90.5000,-126.8775,50.4057
406,220.5000,90.5000,-126.3090,50.4141
407,220.5000,80.5000,-126.2980,50.0517
407,230.5000,80.5000,-125.7338,50.0570
407,220.5000,90.5000,-126.3090,50.4141
407,230.5000,90.5000,-125.7397,50.4194
408,230.5000,80.5000,-125.7338,50.0570
408,240.5000,80.5000,-125.1693,50.0593
408,230.5000,90.5000,-125.7397,50.4194
408,240.5000,90.5000,-125.1705,50.4217
409,240.5000,80.5000,-125.1693,50.0593
409,250.5000,80.5000,-124.6050,50.0587
409,240.5000,90.5000,-125.1705,50.4217
409,250.5000,90.5000,-124.6015,50.4212
410,250.5000,80.5000,-124.6050,50.0587
410,260.5000,80.5000,-124.0405,50.0552
410,250.5000,90.5000,-124.6015,50.4212
410,260.5000,90.5000,-124.0330,50.4176
411,260.5000,80.5000,-124.0405,50.0552
411,270.5000,80.5000,-123.4765,50.0487
411,260.5000,90.5000,-124.0330,50.4176
411,270.5000,90.5000,-123.4640,50.4110
412,270.5000,80.5000,-123.4765,50.0487
412,280.5000,80.5000,-122.9123,50.0393
412,270.5000,90.5000,-123.4640,50.4110
412,280.5000,90.5000,-122.8955,50.4016
413,280.5000,80.5000,-122.9123,50.0393
413,290.5000,80.5000,-122.3488,50.0270
413,280.5000,90.5000,-122.8955,50.4016
413,290.5000,90.5000,-122.3272,50.3892
414,290.5000,80.5000,-122.3488,50.0270
414,300.5000,80.5000,-121.7852,50.0117
414,290.5000,90.5000,-122.3272,50.3892
414,300.5000,90.5000,-121.7590,50.3738
415,300.5000,80.5000,-121.7852,50.0117
415,310.5000,80.5000,-121.2225,49.9936
415,300.5000,90.5000,-121.7590,50.3738
415,310.5000,90.5000,-121.1915,50.3555
416,310.5000,80.5000,-121.2225,49.9936
416,320.5000,80.5000,-120.6598,49.9725
416,310.5000,90.5000,-121.1915,50.3555
416,320.5000,90.5000,-120.6245,50.3342
417,320.5000,80.5000,-120.6598,49.9725
417,330.5000,80.5000,-120.0980,49.9485
417,320.5000,90.5000,-120.6245,50.3342
417,330.5000,90.5000,-120.0580,50.3100
418,330.5000,80.5000,-120.0980,49.9485
418,340.5000,80.5000,-119.5365,49.9216
418,330.5000,90.5000,-120.0580,50.3100
418,340.5000,90.5000,-119.4922,50.2828
419,340.5000,80.5000,-119.5365,49.9216
419,350.5000,80.5000,-118.9760,49.8918
419,340.5000,90.5000,-119.4922,50.2828
419,350.5000,90.5000,-118.9270,50.2528
420,350.5000,80.5000,-118.9760,49.8918
420,360.5000,80.5000,-118.4165,49.8590
420,350.5000,90.5000,-118.9270,50.2528
420,360.5000,90.5000,-118.3628,50.2197
421,360.5000,80.5000,-118.4165,49.8590
421,370.5000,80.5000,-117.8572,49.8235
421,360.5000,90.5000,-118.3628,50.2197
421,370.5000,90.5000,-117.7993,50.1838
422,370.5000,80.5000,-117.8572,49.8235
422,380.5000,80.5000,-117.2993,49.7849
422,370.5000,90.5000,-117.7993,50.1838
422,380.5000,90.5000,-117.2370,50.1450
423,380.5000,80.5000,-117.2993,49.7849
423,390.5000,80.5000,-116.7422,49.7435
423,380.5000,90.5000,-117.2370,50.1450
423,390.5000,90.5000,-116.6755,50.1033
424,390.5000,80.5000,-116.7422,49.7435
424,400.5000,80.5000,-116.1865,49.6993
424,390.5000,90.5000,-116.6755,50.1033
424,400.5000,90.5000,-116.1155,50.0586
425,400.5000,80.5000,-116.1865,49.6993
425,410.5000,80.5000,-115.6315,49.6522
425,400.5000,90.5000,-116.1155,50.0586
425,410.5000,90.5000,-115.5560,50.0111
426,410.5000,80.5000,-115.6315,49.6522
426,420.5000,80.5000,-115.0777,49.6022
426,410.5000,90.5000,-115.5560,50.0111
426,420.5000,90.5000,-114.9980,49.9607
427,420.5000,80.5000,-115.0777,49.6022
427,430.5000,80.5000,-114.5255,49.5494
427,420.5000,90.5000,-114.9980,49.9607
427,430.5000,90.5000,-114.4412,49.9074
428,430.5000,80.5000,-114.5255,49.5494
428,440.5000,80.5000,-113.9742,49.4938
428,430.5000,90.5000,-114.4412,49.9074
428,440.5000,90.5000,-113.8860,49.8513
429,440.5000,80.5000,-113.9742,49.4938
429,450.5000,80.5000,-113.4250,49.4353
429,440.5000,90.5000,-113.8860,49.8513
429,450.5000,90.5000,-113.3320,49.7924
430,450.5000,80.5000,-113.4250,49.4353
430,460.5000,80.5000,-112.8765,49.3741
430,450.5000,90.5000,-113.3320,49.7924
430,460.3333,90.3333,-112.7903,49.7257
431,460.5000,80.5000,-112.8765,49.3741
431,470.0000,80.5000,-112.3570,49.3133
431,460.3333,90.3333,-112.7903,49.7257
431,470.0000,90.0000,-112.2610,49.6515
444,111.0000,91.0000,-132.5130,50.1808
444,120.5000,91.0000,-131.9780,50.2165
444,111.0000,100.5000,-132.5715,50.5232
444,120.5000,100.5000,-132.0325,50.5592
445,120.5000,91.0000,-131.9780,50.2165
445,120.5000,100.5000,-132.0325,50.5592
445,130.5000,91.0000,-131.4140,50.2514
445,130.5000,100.5000,-131.4640,50.5943
446,130.5000,91.0000,-131.4140,50.2514
446,130.5000,100.5000,-131.4640,50.5943
446,140.5000,91.0000,-130.8495,50.2832
446,140.5000,100.5000,-130.8950,50.6264
447,150.6667,90.6667,-130.2727,50.3005
447,140.5000,91.0000,-130.8495,50.2832
447,140.5000,100.5000,-130.8950,50.6264
447,150.5000,100.5000,-130.3250,50.6556
448,150.6667,90.6667,-130.2727,50.3005
448,160.5000,90.5000,-129.7155,50.3200
448,150.5000,100.5000,-130.3250,50.6556
448,160.5000,100.5000,-129.7545,50.6818
449,160.5000,90.5000,-129.7155,50.3200
449,170.5000,90.5000,-129.1490,50.3430
449,160.5000,100.5000,-129.7545,50.6818
449,170.5000,100.5000,-129.1830,50.7050
450,170.5000,90.5000,-129.1490,50.3430
450,180.5000,90.5000,-128.5817,50.3632
450,170.5000,100.5000,-129.1830,50.7050
450,180.5000,100.5000,-128.6110,50.7253
451,180.5000,90.5000,-128.5817,50.3632
451,190.5000,90.5000,-128.0140,50.3803
451,180.5000,100.5000,-128.6110,50.7253
451,190.5000,100.5000,-128.0387,50.7426
452,190.5000,90.5000,-128.0140,50.3803
452,200.5000,90.5000,-127.4455,50.3945
452,190.5000,100.5000,-128.0387,50.7426
452,200.5000,100.5000,-127.4660,50.7569
453,200.5000,90.5000,-127.4455,50.3945
453,210.5000,90.5000,-126.8775,50.4057
453,200.5000,100.5000,-127.4660,50.7569
453,210.5000,100.5000,-126.8928,50.7682
454,210.5000,90.5000,-126.8775,50.4057
454,220.5000,90.5000,-126.3090,50.4141
454,210.5000,100.5000,-126.8928,50.7682
454,220.5000,100.5000,-126.3192,50.7766
455,220.5000,90.5000,-126.3090,50.4141
455,230.5000,90.5000,-125.7397,50.4194
455,220.5000,100.5000,-126.3192,50.7766
455,230.5000,100.5000,-125.7457,50.7820
456,230.5000,90.5000,-125.7397,50.4194
456,240.5000,90.5000,-125.1705,50.4217
456,230.5000,100.5000,-125.7457,50.7820
456,240.5000,100.5000,-125.1722,50.7844
457,240.5000,90.5000,-125.1705,50.4217
457,250.5000,90.5000,-124.6015,50.4212
457,240.5000,100.5000,-125.1722,50.7844
457,250.5000,100.5000,-124.5985,50.7837
458,250.5000,90.5000,-124.6015,50.4212
458,260.5000,90.5000,-124.0330,50.4176
458,250.5000,100.5000,-124.5985,50.7837
458,260.5000,100.5000,-124.0250,50.7802
459,260.5000,90.5000,-124.0330,50.4176
459,270.5000,90.5000,-123.4640,50.4110
459,260.5000,100.5000,-124.0250,50.7802
459,270.5000,100.5000,-123.4512,50.7736
460,270.5000,90.5000,-123.4640,50.4110
460,280.5000,90.5000,-122.8955,50.4016
460,270.5000,100.5000,-123.4512,50.7736
460,280.5000,100.5000,-122.8782,50.7640
461,280.5000,90.5000,-122.8955,50.4016
461,290.5000,90.5000,-122.3272,50.3892
461,280.5000,100.5000,-122.8782,50.7640
461,290.5000,100.5000,-122.3053,50.7515
462,290.5000,90.5000,-122.3272,50.3892
462,300.5000,90.5000,-121.7590,50.3738
462,290.5000,100.5000,-122.3053,50.7515
462,300.5000,100.5000,-121.7322,50.7360
463,300.5000,90.5000,-121.7590,50.3738
463,310.5000,90.5000,-121.1915,50.3555
463,300.5000,100.5000,-121.7322,50.7360
463,310.5000,100.5000,-121.1600,50.7175
464,310.5000,90.5000,-121.1915,50.3555
464,320.5000,90.5000,-120.6245,50.3342
464,310.5000,100.5000,-121.1600,50.7175
464,320.5000,100.5000,-120.5885,50.6960
465,320.5000,90.5000,-120.6245,50.3342
465,330.5000,90.5000,-120.0580,50.3100
465,320.5000,100.5000,-120.5885,50.6960
465,330.5000,100.5000,-120.0175,50.6716
466,330.5000,90.5000,-120.0580,50.3100
466,340.5000,90.5000,-119.4922,50.2828
466,330.5000,100.5000,-120.0175,50.6716
466,340.5000,100.5000,-119.4470,50.6442
467,340.5000,90.5000,-119.4922,50.2828
467,350.5000,90.5000,-118.9270,50.2528
467,340.5000,100.5000,-119.4470,50.6442
467,350.5000,100.5000,-118.8770,50.6139
468,350.5000,90.5000,-118.9270,50.2528
468,360.5000,90.5000,-118.3628,50.2197
468,350.5000,100.5000,-118.8770,50.6139
468,360.5000,100.5000,-118.3085,50.5806
469,360.5000,90.5000,-118.3628,50.2197
469,370.5000,90.5000,-117.7993,50.1838
469,360.5000,100.5000,-118.3085,50.5806
469,370.5000,100.5000,-117.7405,50.5443
470,370.5000,90.5000,-117.7993,50.1838
470,380.5000,90.5000,-117.2370,50.1450
470,370.5000,100.5000,-117.7405,50.5443
470,380.5000,100.5000,-117.1735,50.5052
471,380.5000,90.5000,-117.2370,50.1450
471,390.5000,90.5000,-116.6755,50.1033
471,380.5000,100.5000,-117.1735,50.5052
471,390.5000,100.5000,-116.6075,50.4631
472,390.5000,90.5000,-116.6755,50.1033
472,400.5000,90.5000,-116.1155,50.0586
472,390.5000,100.5000,-116.6075,50.4631
472,400.5000,100.5000,-116.0428,50.4181
473,400.5000,90.5000,-116.1155,50.0586
473,410.5000,90.5000,-115.5560,50.0111
473,400.5000,100.5000,-116.0428,50.4181
473,410.5000,100.5000,-115.4790,50.3701
474,410.5000,90.5000,-115.5560,50.0111
474,420.5000,90.5000,-114.9980,49.9607
474,410.5000,100.5000,-115.4790,50.3701
474,420.5000,100.5000,-114.9170,50.3194
475,420.5000,90.5000,-114.9980,49.9607
475,430.5000,90.5000,-114.4412,49.9074
475,420.5000,100.5000,-114.9170,50.3194
475,430.5000,100.5000,-114.3555,50.2656
476,430.5000,90.5000,-114.4412,49.9074
476,440.5000,90.5000,-113.8860,49.8513
476,430.5000,100.5000,-114.3555,50.2656
476,440.5000,100.5000,-113.7957,50.2090
477,440.5000,90.5000,-113.8860,49.8513
477,450.5000,90.5000,-113.3320,49.7924
477,440.5000,100.5000,-113.7957,50.2090
477,450.5000,100.5000,-113.2377,50.1496
478,450.5000,90.5000,-113.3320,49.7924
478,460.3333,90.3333,-112.7903,49.7257
478,450.5000,100.5000,-113.2377,50.1496
478,460.0000,100.5000,-112.7090,50.0905
492,111.0000,100.5000,-132.5715,50.5232
492,120.5000,100.5000,-132.0325,50.5592
492,110.6667,110.6667,-132.6540,50.8884
492,120.5000,110.5000,-132.0905,50.9200
493,120.5000,100.5000,-132.0325,50.5592
493,130.5000,100.5000,-131.4640,50.5943
493,120.5000,110.5000,-132.0905,50.9200
493,130.5000,110.5000,-131.5172,50.9554
494,130.5000,100.5000,-131.4640,50.5943
494,140.5000,100.5000,-130.8950,50.6264
494,130.5000,110.5000,-131.5172,50.9554
494,140.5000,110.5000,-130.9435,50.9878
495,140.5000,100.5000,-130.8950,50.6264
495,150.5000,100.5000,-130.3250,50.6556
495,140.5000,110.5000,-130.9435,50.9878
495,150.5000,110.5000,-130.3690,51.0172
496,150.5000,100.5000,-130.3250,50.6556
496,160.5000,100.5000,-129.7545,50.6818
496,150.5000,110.5000,-130.3690,51.0172
496,160.5000,110.5000,-129.7935,51.0436
497,160.5000,100.5000,-129.7545,50.6818
497,170.5000,100.5000,-129.1830,50.7050
497,160.5000,110.5000,-129.7935,51.0436
497,170.5000,110.5000,-129.2175,51.0671
498,170.5000,100.5000,-129.1830,50.7050
498,180.5000,100.5000,-128.6110,50.7253
498,170.5000,110.5000,-129.2175,51.0671
498,180.5000,110.5000,-128.6410,51.0876
499,180.5000,100.5000,-128.6110,50.7253
499,190.5000,100.5000,-128.0387,50.7426
499,180.5000,110.5000,-128.6410,51.0876
499,190.5000,110.5000,-128.0637,51.1050
500,190.5000,100.5000,-128.0387,50.7426
500,200.5000,100.5000,-127.4660,50.7569
500,190.5000,110.5000,-128.0637,51.1050
500,200.5000,110.5000,-127.4860,51.1194
501,200.5000,100.5000,-127.4660,50.7569
501,210.5000,100.5000,-126.8928,50.7682
501,200.5000,110.5000,-127.4860,51.1194
501,210.5000,110.5000,-126.9085,51.1308
502,210.5000,100.5000,-126.8928,50.7682
502,220.5000,100.5000,-126.3192,50.7766
502,210.5000,110.5000,-126.9085,51.1308
502,220.5000,110.5000,-126.3305,51.1393
503,220.5000,100.5000,-126.3192,50.7766
503,230.5000,100.5000,-125.7457,50.7820
503,220.5000,110.5000,-126.3305,51.1393
503,230.5000,110.5000,-125.7520,51.1448
504,230.5000,100.5000,-125.7457,50.7820
504,240.5000,100.5000,-125.1722,50.7844
504,230.5000,110.5000,-125.7520,51.1448
504,240.5000,110.5000,-125.1737,51.1471
505,240.5000,100.5000,-125.1722,50.7844
505,250.5000,100.5000,-124.5985,50.7837
