filename,tile,domain,year,I0,J0,I1,J1,lat_sw,lon_sw,lat_se,lon_se,lat_nw,lon_nw,lat_ne,lon_ne,url
wrfout_d02_2108_2019.nc,2108,d02,2019,212,82,221,91,50.82454968,-123.60992430,50.83712578,-123.04217720,51.18315029,-123.63232420,51.19582558,-123.05992507,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2108/wrfout_d02_2108_2019.nc
wrfout_d02_2109_2019.nc,2109,d02,2019,212,92,221,101,51.18315029,-123.63232420,51.19582558,-123.05992507,51.54187489,-123.65509987,51.55464935,-123.07794763,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2109/wrfout_d02_2109_2019.nc
wrfout_d02_2110_2019.nc,2110,d02,2019,212,102,221,111,51.54187489,-123.65509987,51.55464935,-123.07794763,51.90072632,-123.67824937,51.91362572,-123.09632492,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2110/wrfout_d02_2110_2019.nc
wrfout_d02_2111_2019.nc,2111,d02,2019,212,112,221,121,51.90072632,-123.67824937,51.91362572,-123.09632492,52.25972462,-123.70177460,52.27272510,-123.11500168,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2111/wrfout_d02_2111_2019.nc
wrfout_d02_2112_2019.nc,2112,d02,2019,212,122,221,131,52.25972462,-123.70177460,52.27272510,-123.11500168,52.61880016,-123.72569848,52.63194943,-123.13395117,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2112/wrfout_d02_2112_2019.nc
wrfout_d02_2113_2019.nc,2113,d02,2019,212,132,221,141,52.61880016,-123.72569848,52.63194943,-123.13395117,52.97799969,-123.75002287,52.99125004,-123.15324972,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2113/wrfout_d02_2113_2019.nc
wrfout_d02_2114_2019.nc,2114,d02,2019,212,142,221,151,52.97799969,-123.75002287,52.99125004,-123.15324972,53.33720016,-123.77482413,53.35055065,-123.17287445,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2114/wrfout_d02_2114_2019.nc
wrfout_d02_2115_2019.nc,2115,d02,2019,212,152,221,161,53.33720016,-123.77482413,53.35055065,-123.17287445,53.69655037,-123.80002402,53.71005058,-123.19285012,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2115/wrfout_d02_2115_2019.nc
wrfout_d02_2116_2019.nc,2116,d02,2019,212,162,221,171,53.69655037,-123.80002402,53.71005058,-123.19285012,54.05595016,-123.82564925,54.06952476,-123.21317293,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2116/wrfout_d02_2116_2019.nc
wrfout_d02_2117_2019.nc,2117,d02,2019,212,172,221,181,54.05595016,-123.82564925,54.06952476,-123.21317293,54.41532517,-123.85174940,54.42907524,-123.23382187,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2117/wrfout_d02_2117_2019.nc
wrfout_d02_2118_2019.nc,2118,d02,2019,212,182,221,191,54.41532517,-123.85174940,54.42907524,-123.23382187,54.77472496,-123.87829970,54.78857517,-123.25487520,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2118/wrfout_d02_2118_2019.nc
wrfout_d02_2119_2019.nc,2119,d02,2019,212,192,221,201,54.77472496,-123.87829970,54.78857517,-123.25487520,55.13420009,-123.90534973,55.14817524,-123.27630043,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2119/wrfout_d02_2119_2019.nc
wrfout_d02_2120_2019.nc,2120,d02,2019,212,202,221,211,55.13420009,-123.90534973,55.14817524,-123.27630043,55.49362469,-123.93287467,55.50774956,-123.29809760,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2120/wrfout_d02_2120_2019.nc
wrfout_d02_2121_2019.nc,2121,d02,2019,212,212,221,221,55.49362469,-123.93287467,55.50774956,-123.29809760,55.85305023,-123.96087455,55.86727524,-123.32032395,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2121/wrfout_d02_2121_2019.nc
wrfout_d02_2122_2019.nc,2122,d02,2019,212,222,221,231,55.85305023,-123.96087455,55.86727524,-123.32032395,56.21242523,-123.98942373,56.22679996,-123.34295080,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2122/wrfout_d02_2122_2019.nc
wrfout_d02_2123_2019.nc,2123,d02,2019,212,232,221,241,56.21242523,-123.98942373,56.22679996,-123.34295080,56.57177544,-124.01852415,56.58625031,-123.36599920,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2123/wrfout_d02_2123_2019.nc
wrfout_d02_2124_2019.nc,2124,d02,2019,212,242,221,251,56.57177544,-124.01852415,56.58625031,-123.36599920,56.93102455,-124.04817580,56.94565010,-123.38949777,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2124/wrfout_d02_2124_2019.nc
wrfout_d02_2125_2019.nc,2125,d02,2019,212,252,221,261,56.93102455,-124.04817580,56.94565010,-123.38949777,57.29022598,-124.07837677,57.30497551,-123.41342545,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2125/wrfout_d02_2125_2019.nc
wrfout_d02_2126_2019.nc,2126,d02,2019,212,262,221,271,57.29022598,-124.07837677,57.30497551,-123.41342545,57.64932537,-124.10912515,57.66422558,-123.43780133,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2126/wrfout_d02_2126_2019.nc
wrfout_d02_2127_2019.nc,2127,d02,2019,212,272,221,281,57.64932537,-124.10912515,57.66422558,-123.43780133,58.00829983,-124.14050102,58.02335071,-123.46267505,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2127/wrfout_d02_2127_2019.nc
wrfout_d02_2128_2019.nc,2128,d02,2019,212,282,221,291,58.00829983,-124.14050102,58.02335071,-123.46267505,58.36717415,-124.17250253,58.38237381,-123.48805045,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2128/wrfout_d02_2128_2019.nc
wrfout_d02_2129_2019.nc,2129,d02,2019,212,292,221,301,58.36717415,-124.17250253,58.38237381,-123.48805045,58.72589970,-124.20512583,58.74122524,-123.51392558,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2129/wrfout_d02_2129_2019.nc
wrfout_d02_2130_2019.nc,2130,d02,2019,212,302,221,311,58.72589970,-124.20512583,58.74122524,-123.51392558,59.08447551,-124.23839950,59.09994983,-123.54030040,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2130/wrfout_d02_2130_2019.nc
wrfout_d02_2131_2019.nc,2131,d02,2019,212,312,221,321,59.08447551,-124.23839950,59.09994983,-123.54030040,59.44287586,-124.27235030,59.45850086,-123.56719972,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2131/wrfout_d02_2131_2019.nc
wrfout_d02_2132_2019.nc,2132,d02,2019,212,322,221,331,59.44287586,-124.27235030,59.45850086,-123.56719972,59.80107498,-124.30699920,59.81687546,-123.59464835,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2132/wrfout_d02_2132_2019.nc
wrfout_d02_2133_2019.nc,2133,d02,2019,212,332,221,341,59.80107498,-124.30699920,59.81687546,-123.59464835,60.15907574,-124.34234810,60.17500019,-123.62267302,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2133/wrfout_d02_2133_2019.nc
wrfout_d02_2134_2019.nc,2134,d02,2019,212,342,221,351,60.15907574,-124.34234810,60.17500019,-123.62267302,60.51687527,-124.37844850,60.53294945,-123.65127372,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2134/wrfout_d02_2134_2019.nc
wrfout_d02_2135_2019.nc,2135,d02,2019,212,352,221,361,60.51687527,-124.37844850,60.53294945,-123.65127372,60.87442398,-124.41532325,60.89067459,-123.68047333,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2135/wrfout_d02_2135_2019.nc
wrfout_d02_2136_2019.nc,2136,d02,2019,212,362,221,371,60.87442398,-124.41532325,60.89067459,-123.68047333,61.22209931,-124.43394850,61.23679924,-123.69524765,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2136/wrfout_d02_2136_2019.nc
wrfout_d02_2200_2019.nc,2200,d02,2019,222,2,231,11,47.98750114,-122.91770170,47.99775123,-122.38235090,48.33137417,-122.92560005,48.34044933,-122.38815117,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2200/wrfout_d02_2200_2019.nc
wrfout_d02_2201_2019.nc,2201,d02,2019,222,12,231,21,48.33137417,-122.92560005,48.34044933,-122.38815117,48.68867397,-122.94147492,48.69787407,-122.39985087,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2201/wrfout_d02_2201_2019.nc
wrfout_d02_2202_2019.nc,2202,d02,2019,222,22,231,31,48.68867397,-122.94147492,48.69787407,-122.39985087,49.04627419,-122.95760155,49.05552483,-122.41175082,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2202/wrfout_d02_2202_2019.nc
wrfout_d02_2203_2019.nc,2203,d02,2019,222,32,231,41,49.04627419,-122.95760155,49.05552483,-122.41175082,49.40402412,-122.97402573,49.41337490,-122.42384912,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2203/wrfout_d02_2203_2019.nc
wrfout_d02_2204_2019.nc,2204,d02,2019,222,42,231,51,49.40402412,-122.97402573,49.41337490,-122.42384912,49.76202583,-122.99067497,49.77145100,-122.43614770,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2204/wrfout_d02_2204_2019.nc
wrfout_d02_2205_2019.nc,2205,d02,2019,222,52,231,61,49.76202583,-122.99067497,49.77145100,-122.43614770,50.12020111,-123.00755120,50.12970066,-122.44862367,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2205/wrfout_d02_2205_2019.nc
wrfout_d02_2206_2019.nc,2206,d02,2019,222,62,231,71,50.12020111,-123.00755120,50.12970066,-122.44862367,50.47860050,-123.02470208,50.48814965,-122.46129990,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2206/wrfout_d02_2206_2019.nc
wrfout_d02_2207_2019.nc,2207,d02,2019,222,72,231,81,50.47860050,-123.02470208,50.48814965,-122.46129990,50.83712578,-123.04217720,50.84679985,-122.47419930,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2207/wrfout_d02_2207_2019.nc
wrfout_d02_2208_2019.nc,2208,d02,2019,222,82,231,91,50.83712578,-123.04217720,50.84679985,-122.47419930,51.19582558,-123.05992507,51.20557594,-122.48727417,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2208/wrfout_d02_2208_2019.nc
wrfout_d02_2209_2019.nc,2209,d02,2019,222,92,231,101,51.19582558,-123.05992507,51.20557594,-122.48727417,51.55464935,-123.07794763,51.56447411,-122.50057410,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2209/wrfout_d02_2209_2019.nc
wrfout_d02_2210_2019.nc,2210,d02,2019,222,102,231,111,51.55464935,-123.07794763,51.56447411,-122.50057410,51.91362572,-123.09632492,51.92352486,-122.51412200,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2210/wrfout_d02_2210_2019.nc
wrfout_d02_2211_2019.nc,2211,d02,2019,222,112,231,121,51.91362572,-123.09632492,51.92352486,-122.51412200,52.27272510,-123.11500168,52.28269958,-122.52787398,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2211/wrfout_d02_2211_2019.nc
wrfout_d02_2212_2019.nc,2212,d02,2019,222,122,231,131,52.27272510,-123.11500168,52.28269958,-122.52787398,52.63194943,-123.13395117,52.64202404,-122.54185102,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2212/wrfout_d02_2212_2019.nc
wrfout_d02_2213_2019.nc,2213,d02,2019,222,132,231,141,52.63194943,-123.13395117,52.64202404,-122.54185102,52.99125004,-123.15324972,53.00139999,-122.55610085,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2213/wrfout_d02_2213_2019.nc
wrfout_d02_2214_2019.nc,2214,d02,2019,222,142,231,151,52.99125004,-123.15324972,53.00139999,-122.55610085,53.35055065,-123.17287445,53.36082554,-122.57060053,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2214/wrfout_d02_2214_2019.nc
wrfout_d02_2215_2019.nc,2215,d02,2019,222,152,231,161,53.35055065,-123.17287445,53.36082554,-122.57060053,53.71005058,-123.19285012,53.72037506,-122.58529855,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2215/wrfout_d02_2215_2019.nc
wrfout_d02_2216_2019.nc,2216,d02,2019,222,162,231,171,53.71005058,-123.19285012,53.72037506,-122.58529855,54.06952476,-123.21317293,54.07994842,-122.60027315,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2216/wrfout_d02_2216_2019.nc
wrfout_d02_2217_2019.nc,2217,d02,2019,222,172,231,181,54.06952476,-123.21317293,54.07994842,-122.60027315,54.42907524,-123.23382187,54.43959999,-122.61554910,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2217/wrfout_d02_2217_2019.nc
wrfout_d02_2218_2019.nc,2218,d02,2019,222,182,231,191,54.42907524,-123.23382187,54.43959999,-122.61554910,54.78857517,-123.25487520,54.79922581,-122.63105010,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2218/wrfout_d02_2218_2019.nc
wrfout_d02_2219_2019.nc,2219,d02,2019,222,192,231,201,54.78857517,-123.25487520,54.79922581,-122.63105010,55.14817524,-123.27630043,55.15890026,-122.64685058,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2219/wrfout_d02_2219_2019.nc
wrfout_d02_2220_2019.nc,2220,d02,2019,222,202,231,211,55.14817524,-123.27630043,55.15890026,-122.64685058,55.50774956,-123.29809760,55.51857472,-122.66297530,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2220/wrfout_d02_2220_2019.nc
wrfout_d02_2221_2019.nc,2221,d02,2019,222,212,231,221,55.50774956,-123.29809760,55.51857472,-122.66297530,55.86727524,-123.32032395,55.87820053,-122.67935180,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2221/wrfout_d02_2221_2019.nc
wrfout_d02_2222_2019.nc,2222,d02,2019,222,222,231,231,55.86727524,-123.32032395,55.87820053,-122.67935180,56.22679996,-123.34295080,56.23782539,-122.69602585,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2222/wrfout_d02_2222_2019.nc
wrfout_d02_2223_2019.nc,2223,d02,2019,222,232,231,241,56.22679996,-123.34295080,56.23782539,-122.69602585,56.58625031,-123.36599920,56.59737492,-122.71302415,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2223/wrfout_d02_2223_2019.nc
wrfout_d02_2224_2019.nc,2224,d02,2019,222,242,231,251,56.58625031,-123.36599920,56.59737492,-122.71302415,56.94565010,-123.38949777,56.95687580,-122.73037337,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2224/wrfout_d02_2224_2019.nc
wrfout_d02_2225_2019.nc,2225,d02,2019,222,252,231,261,56.94565010,-123.38949777,56.95687580,-122.73037337,57.30497551,-123.41342545,57.31630039,-122.74804878,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2225/wrfout_d02_2225_2019.nc
wrfout_d02_2226_2019.nc,2226,d02,2019,222,262,231,271,57.30497551,-123.41342545,57.31630039,-122.74804878,57.66422558,-123.43780133,57.67565060,-122.76602555,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2226/wrfout_d02_2226_2019.nc
wrfout_d02_2227_2019.nc,2227,d02,2019,222,272,231,281,57.66422558,-123.43780133,57.67565060,-122.76602555,58.02335071,-123.46267505,58.03490067,-122.78437422,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2227/wrfout_d02_2227_2019.nc
wrfout_d02_2228_2019.nc,2228,d02,2019,222,282,231,291,58.02335071,-123.46267505,58.03490067,-122.78437422,58.38237381,-123.48805045,58.39404964,-122.80307387,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2228/wrfout_d02_2228_2019.nc
wrfout_d02_2229_2019.nc,2229,d02,2019,222,292,231,301,58.38237381,-123.48805045,58.39404964,-122.80307387,58.74122524,-123.51392558,58.75297546,-122.82214928,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2229/wrfout_d02_2229_2019.nc
wrfout_d02_2230_2019.nc,2230,d02,2019,222,302,231,311,58.74122524,-123.51392558,58.75297546,-122.82214928,59.09994983,-123.54030040,59.11184978,-122.84162523,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2230/wrfout_d02_2230_2019.nc
wrfout_d02_2231_2019.nc,2231,d02,2019,222,312,231,321,59.09994983,-123.54030040,59.11184978,-122.84162523,59.45850086,-123.56719972,59.47047520,-122.86147500,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2231/wrfout_d02_2231_2019.nc
wrfout_d02_2232_2019.nc,2232,d02,2019,222,322,231,331,59.45850086,-123.56719972,59.47047520,-122.86147500,59.81687546,-123.59464835,59.82897568,-122.88172533,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2232/wrfout_d02_2232_2019.nc
wrfout_d02_2233_2019.nc,2233,d02,2019,222,332,231,341,59.81687546,-123.59464835,59.82897568,-122.88172533,60.17500019,-123.62267302,60.18725014,-122.90242770,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2233/wrfout_d02_2233_2019.nc
wrfout_d02_2234_2019.nc,2234,d02,2019,222,342,231,351,60.17500019,-123.62267302,60.18725014,-122.90242770,60.53294945,-123.65127372,60.54529953,-122.92355158,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2234/wrfout_d02_2234_2019.nc
wrfout_d02_2235_2019.nc,2235,d02,2019,222,352,231,361,60.53294945,-123.65127372,60.54529953,-122.92355158,60.89067459,-123.68047333,60.90315056,-122.94507600,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2235/wrfout_d02_2235_2019.nc
wrfout_d02_2236_2019.nc,2236,d02,2019,222,362,231,371,60.89067459,-123.68047333,60.90315056,-122.94507600,61.23679924,-123.69524765,61.24769973,-122.95595170,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2236/wrfout_d02_2236_2019.nc
wrfout_d02_2300_2019.nc,2300,d02,2019,232,2,241,11,47.99775123,-122.38235090,48.00525093,-121.84680175,48.34044933,-122.38815117,48.34682465,-121.85054970,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2300/wrfout_d02_2300_2019.nc
wrfout_d02_2301_2019.nc,2301,d02,2019,232,12,241,21,48.34044933,-122.38815117,48.34682465,-121.85054970,48.69787407,-122.39985087,48.70427418,-121.85812377,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2301/wrfout_d02_2301_2019.nc
wrfout_d02_2302_2019.nc,2302,d02,2019,232,22,241,31,48.69787407,-122.39985087,48.70427418,-121.85812377,49.05552483,-122.41175082,49.06197548,-121.86577413,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2302/wrfout_d02_2302_2019.nc
wrfout_d02_2303_2019.nc,2303,d02,2019,232,32,241,41,49.05552483,-122.41175082,49.06197548,-121.86577413,49.41337490,-122.42384912,49.41990089,-121.87352370,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2303/wrfout_d02_2303_2019.nc
wrfout_d02_2304_2019.nc,2304,d02,2019,232,42,241,51,49.41337490,-122.42384912,49.41990089,-121.87352370,49.77145100,-122.43614770,49.77800083,-121.88144875,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2304/wrfout_d02_2304_2019.nc
wrfout_d02_2305_2019.nc,2305,d02,2019,232,52,241,61,49.77145100,-122.43614770,49.77800083,-121.88144875,50.12970066,-122.44862367,50.13632584,-121.88949965,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2305/wrfout_d02_2305_2019.nc
wrfout_d02_2306_2019.nc,2306,d02,2019,232,62,241,71,50.12970066,-122.44862367,50.13632584,-121.88949965,50.48814965,-122.46129990,50.49482441,-121.89764975,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2306/wrfout_d02_2306_2019.nc
wrfout_d02_2307_2019.nc,2307,d02,2019,232,72,241,81,50.48814965,-122.46129990,50.49482441,-121.89764975,50.84679985,-122.47419930,50.85352421,-121.90592385,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2307/wrfout_d02_2307_2019.nc
wrfout_d02_2308_2019.nc,2308,d02,2019,232,82,241,91,50.84679985,-122.47419930,50.85352421,-121.90592385,51.20557594,-122.48727417,51.21235084,-121.91435052,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2308/wrfout_d02_2308_2019.nc
wrfout_d02_2309_2019.nc,2309,d02,2019,232,92,241,101,51.20557594,-122.48727417,51.21235084,-121.91435052,51.56447411,-122.50057410,51.57132435,-121.92292595,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2309/wrfout_d02_2309_2019.nc
wrfout_d02_2310_2019.nc,2310,d02,2019,232,102,241,111,51.56447411,-122.50057410,51.57132435,-121.92292595,51.92352486,-122.51412200,51.93047524,-121.93165015,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2310/wrfout_d02_2310_2019.nc
wrfout_d02_2311_2019.nc,2311,d02,2019,232,112,241,121,51.92352486,-122.51412200,51.93047524,-121.93165015,52.28269958,-122.52787398,52.28967476,-121.94050025,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2311/wrfout_d02_2311_2019.nc
wrfout_d02_2312_2019.nc,2312,d02,2019,232,122,241,131,52.28269958,-122.52787398,52.28967476,-121.94050025,52.64202404,-122.54185102,52.64904976,-121.94949912,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2312/wrfout_d02_2312_2019.nc
wrfout_d02_2313_2019.nc,2313,d02,2019,232,132,241,141,52.64202404,-122.54185102,52.64904976,-121.94949912,53.00139999,-122.55610085,53.00847435,-121.95867347,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2313/wrfout_d02_2313_2019.nc
wrfout_d02_2314_2019.nc,2314,d02,2019,232,142,241,151,53.00139999,-122.55610085,53.00847435,-121.95867347,53.36082554,-122.57060053,53.36802483,-121.96800040,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2314/wrfout_d02_2314_2019.nc
wrfout_d02_2315_2019.nc,2315,d02,2019,232,152,241,161,53.36082554,-122.57060053,53.36802483,-121.96800040,53.72037506,-122.58529855,53.72759914,-121.97750093,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2315/wrfout_d02_2315_2019.nc
wrfout_d02_2316_2019.nc,2316,d02,2019,232,162,241,171,53.72037506,-122.58529855,53.72759914,-121.97750093,54.07994842,-122.60027315,54.08724975,-121.98715023,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2316/wrfout_d02_2316_2019.nc
wrfout_d02_2317_2019.nc,2317,d02,2019,232,172,241,181,54.07994842,-122.60027315,54.08724975,-121.98715023,54.43959999,-122.61554910,54.44692516,-121.99695017,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2317/wrfout_d02_2317_2019.nc
wrfout_d02_2318_2019.nc,2318,d02,2019,232,182,241,191,54.43959999,-122.61554910,54.44692516,-121.99695017,54.79922581,-122.63105010,54.80667496,-122.00694848,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2318/wrfout_d02_2318_2019.nc
wrfout_d02_2319_2019.nc,2319,d02,2019,232,192,241,201,54.79922581,-122.63105010,54.80667496,-122.00694848,55.15890026,-122.64685058,55.16637421,-122.01714898,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2319/wrfout_d02_2319_2019.nc
wrfout_d02_2320_2019.nc,2320,d02,2019,232,202,241,211,55.15890026,-122.64685058,55.16637421,-122.01714898,55.51857472,-122.66297530,55.52610016,-122.02752497,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2320/wrfout_d02_2320_2019.nc
wrfout_d02_2321_2019.nc,2321,d02,2019,232,212,241,221,55.51857472,-122.66297530,55.52610016,-122.02752497,55.87820053,-122.67935180,55.88584995,-122.03804972,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2321/wrfout_d02_2321_2019.nc
wrfout_d02_2322_2019.nc,2322,d02,2019,232,222,241,231,55.87820053,-122.67935180,55.88584995,-122.03804972,56.23782539,-122.69602585,56.24552441,-122.04879952,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2322/wrfout_d02_2322_2019.nc
